Id,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice
787,10800,0,686,0,0,686,966,686,0,1652,1,0,2,0,4,416,0,0,196,0,0,0,139000
788,10142,0,656,0,300,956,956,1128,0,2084,1,0,2,1,4,618,0,45,0,0,0,0,233000
789,6000,0,0,0,901,901,901,0,0,901,0,0,1,0,2,281,0,0,0,0,0,0,107900
790,12205,157,568,0,264,832,976,1111,0,2087,0,0,2,1,5,444,133,168,0,0,0,0,187500
791,3182,11,16,0,1129,1145,1145,0,0,1145,0,0,2,0,2,397,100,16,0,0,0,0,160200
792,11333,0,539,0,490,1029,1062,0,0,1062,1,0,1,0,3,539,120,0,0,0,0,0,146800
793,9920,0,862,0,255,1117,1127,886,0,2013,1,0,2,1,3,455,180,130,0,0,0,0,269790
794,9158,140,0,0,1496,1496,1496,0,0,1496,0,0,2,0,3,474,168,130,0,0,0,0,225000
795,10832,0,0,0,712,712,1086,809,0,1895,0,0,2,1,3,409,143,46,0,0,0,0,194500
796,8400,130,0,0,650,650,888,676,0,1564,0,0,2,1,3,476,0,50,0,0,204,0,171000
797,8197,148,0,0,660,660,1285,0,0,1285,0,0,1,1,3,528,138,0,0,0,0,0,143500
798,7677,0,570,0,203,773,773,0,0,773,0,0,1,0,2,240,0,0,0,0,0,0,110000
799,13518,860,0,0,1926,1926,1966,1174,0,3140,0,0,3,1,4,820,144,78,0,0,0,0,485000
800,7200,252,569,0,162,731,981,787,0,1768,1,0,1,1,3,240,0,0,264,0,0,0,175000
801,12798,0,462,0,154,616,616,1072,0,1688,1,0,2,1,4,603,403,114,185,0,0,0,200000
802,4800,0,197,0,999,1196,1196,0,0,1196,1,0,1,0,2,440,0,0,0,0,0,0,109900
803,8199,0,648,0,80,728,728,728,0,1456,1,0,2,1,3,410,36,18,0,0,0,0,189000
804,13891,424,0,0,1734,1734,1734,1088,0,2822,0,0,3,1,4,1020,52,170,0,0,192,0,582933
805,9000,0,812,0,124,936,1128,0,0,1128,0,0,1,0,2,286,0,0,0,0,0,0,118000
806,12274,256,0,0,1417,1417,1428,0,0,1428,0,0,2,0,3,554,0,60,0,0,0,0,227680
807,9750,0,400,480,100,980,980,0,0,980,0,0,2,0,3,384,68,0,0,0,0,0,135500
808,21384,0,1309,0,15,1324,1072,504,0,1576,2,0,1,1,3,528,0,312,0,0,0,0,223500
809,13400,1047,516,128,380,1024,1086,0,0,1086,1,0,1,0,3,484,0,0,0,0,0,0,159950
810,8100,0,0,0,849,849,1075,1063,0,2138,0,0,2,0,2,360,40,156,0,0,0,0,106000
811,10140,99,663,377,0,1040,1309,0,0,1309,1,0,1,1,3,484,265,0,0,0,0,648,181000
812,4438,169,662,0,186,848,848,0,0,848,1,0,1,0,1,420,140,0,0,0,0,0,144500
813,8712,0,0,0,540,540,1044,0,0,1044,0,0,1,0,2,504,0,0,0,0,0,0,55993
814,9750,243,608,0,834,1442,1442,0,0,1442,0,0,1,1,4,301,0,0,275,0,0,0,157900
815,8248,0,0,0,686,686,686,564,0,1250,0,1,1,1,3,280,207,0,96,0,0,0,116000
816,12137,442,0,0,1649,1649,1661,0,0,1661,0,0,2,0,3,598,0,34,0,0,0,0,224900
817,11425,0,486,0,522,1008,1008,0,0,1008,0,0,1,0,2,275,0,0,120,0,0,0,137000
818,13265,148,1218,0,350,1568,1689,0,0,1689,1,0,2,0,3,857,150,59,0,0,0,0,271000
819,8816,80,504,0,506,1010,1052,0,0,1052,1,0,1,0,3,440,0,0,0,0,0,0,155000
820,6371,128,733,0,625,1358,1358,0,0,1358,1,0,2,0,2,484,192,35,0,0,0,0,224000
821,7226,0,0,0,798,798,798,842,0,1640,0,0,2,1,3,595,0,45,0,0,0,0,183000
822,6000,0,0,0,936,936,936,0,0,936,0,0,1,0,2,576,0,32,112,0,0,0,93000
823,12394,0,0,0,847,847,847,886,0,1733,0,0,2,1,3,433,100,48,0,0,0,0,225000
824,9900,0,0,0,778,778,944,545,0,1489,0,0,2,0,3,240,335,0,0,0,0,0,139500
825,11216,0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,776,0,140,0,0,0,0,232600
826,14803,816,1636,0,442,2078,2084,0,0,2084,1,0,2,0,2,1220,188,45,0,0,0,0,385000
827,6130,0,784,0,0,784,784,0,0,784,1,0,1,0,2,0,0,0,116,0,0,0,109500
828,8529,0,20,0,1434,1454,1434,0,0,1434,0,0,2,0,3,527,290,39,0,0,0,0,189000
829,28698,0,249,764,0,1013,1160,966,0,2126,0,1,2,1,3,538,486,0,0,0,225,0,185000
830,2544,0,0,0,600,600,520,623,80,1223,0,0,2,1,2,480,0,166,0,0,0,0,147400
831,11900,387,1040,0,352,1392,1392,0,0,1392,1,0,1,1,3,458,0,0,0,0,192,0,166000
832,3180,0,0,0,600,600,520,600,80,1200,0,0,2,1,2,480,0,166,0,0,0,0,151000
833,9548,223,483,0,458,941,941,888,0,1829,1,0,2,1,3,613,192,39,0,0,0,0,237000
834,10004,180,196,345,975,1516,1516,0,0,1516,0,0,1,1,3,472,0,0,0,0,152,0,167000
835,7875,136,572,0,572,1144,1144,0,0,1144,1,0,1,0,3,456,0,0,0,0,0,0,139950
836,9600,0,442,0,625,1067,1067,0,0,1067,0,0,2,0,2,436,290,0,0,0,0,0,128000
837,8100,0,338,0,1221,1559,1559,0,0,1559,1,0,1,0,2,812,0,116,230,0,0,0,153500
838,1680,158,330,0,153,483,483,504,0,987,1,0,1,1,2,264,0,0,0,0,0,0,100000
839,9525,0,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,352,278,0,0,0,0,0,144000
840,11767,0,352,0,416,768,768,432,0,1200,0,0,1,0,3,240,0,0,0,0,0,0,130500
841,12155,0,156,0,516,672,810,672,0,1482,0,0,2,0,4,400,0,0,254,0,0,0,140000
842,10440,0,0,0,650,650,958,581,0,1539,0,0,2,0,3,686,70,78,68,0,0,0,157500
843,9020,183,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,490,0,129,0,0,0,0,174900
844,8000,0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,6,0,0,0,0,0,0,0,141000
845,12665,0,0,0,876,876,876,540,0,1416,0,0,1,1,4,720,418,0,194,0,0,0,153900
846,16647,0,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,611,0,0,0,0,0,0,171000
847,9317,137,513,0,227,740,1006,769,0,1775,1,0,2,1,3,425,234,72,192,0,0,0,213000
848,15523,0,460,0,404,864,864,0,0,864,1,0,1,0,3,338,0,0,0,0,0,0,133500
849,45600,0,0,0,907,907,1307,1051,0,2358,0,0,3,0,5,360,486,40,0,0,175,0,240000
850,9600,360,0,0,528,528,1094,761,0,1855,0,0,2,1,3,512,113,100,0,0,0,0,187000
851,4435,170,659,0,189,848,848,0,0,848,1,0,1,0,1,420,140,0,0,0,0,0,131500
852,3196,40,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,400,143,20,0,0,0,0,215000
853,7128,0,364,0,554,918,918,728,0,1646,0,0,2,0,4,240,0,0,0,0,126,0,164000
854,12095,115,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,645,180,0,0,0,0,0,158000
855,17920,0,306,1085,372,1763,1779,0,0,1779,1,0,1,1,3,454,0,418,0,0,312,0,170000
856,6897,0,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,260,0,104,0,0,0,0,127000
857,10970,0,505,435,0,940,1026,0,0,1026,1,0,1,0,3,576,0,0,34,0,0,0,147000
858,8125,0,0,0,702,702,702,779,0,1481,0,0,2,1,3,343,0,36,0,0,0,0,174000
859,10400,189,0,0,1090,1090,1370,0,0,1370,0,0,2,0,3,479,0,0,0,0,0,0,152000
860,11029,220,619,0,435,1054,1512,1142,0,2654,1,0,2,1,4,619,0,65,0,0,222,0,250000
861,7642,0,0,0,912,912,912,514,0,1426,0,0,1,1,3,216,0,240,0,0,0,0,189950
862,11625,0,841,0,198,1039,1039,0,0,1039,1,0,1,1,3,504,0,0,0,0,0,0,131500
863,9672,0,338,0,702,1040,1097,0,0,1097,0,0,2,0,3,480,0,0,0,0,0,0,152000
864,7931,0,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,672,0,0,0,0,0,0,132500
865,8640,0,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,529,0,140,0,0,0,0,250580
866,8750,76,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,902,0,0,0,0,0,0,148500
867,10656,274,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,870,192,80,0,0,0,0,248900
868,6970,0,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,544,168,0,0,0,0,0,129000
869,14762,0,0,0,0,0,1547,720,53,2320,0,0,2,0,2,672,120,144,0,0,0,0,169000
870,9938,246,750,0,300,1050,1062,887,0,1949,1,0,2,1,3,574,156,90,0,0,0,0,236000
871,6600,0,0,0,894,894,894,0,0,894,0,0,1,0,2,308,0,0,0,0,0,0,109500
872,8750,116,505,0,299,804,804,878,0,1682,0,0,2,1,3,523,0,77,0,0,0,0,200500
873,8892,0,0,0,105,105,910,0,0,910,0,0,1,0,3,414,196,0,150,0,0,0,116000
874,12144,0,375,0,457,832,1036,0,232,1268,0,0,1,0,3,288,0,28,0,0,0,0,133000
875,5720,0,0,0,676,676,676,455,0,1131,0,0,1,1,3,200,26,0,0,0,0,0,66500
876,9000,0,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,550,208,364,0,0,0,0,303477
877,25286,0,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,648,0,0,0,0,0,0,132250
878,8834,216,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,738,184,0,0,0,0,0,350000
879,11782,0,899,0,210,1109,1155,0,0,1155,1,0,1,0,3,576,192,0,0,0,0,0,148000
880,7000,90,646,0,218,864,864,0,0,864,1,0,1,0,3,336,0,0,0,0,0,0,136500
881,7024,0,980,0,110,1090,1090,0,0,1090,1,0,1,1,2,450,0,49,0,0,0,0,157000
882,13758,117,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,400,168,36,0,0,0,0,187500
883,9636,0,0,0,808,808,808,785,0,1593,0,0,2,1,3,389,342,40,0,0,0,0,178000
884,6204,0,0,0,795,795,954,795,481,2230,1,0,1,0,5,440,0,188,0,0,0,0,118500
885,7150,60,432,0,460,892,892,0,0,892,0,0,1,0,3,288,0,0,0,0,0,0,100000
886,5119,60,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,506,97,65,0,0,0,0,328900
887,8393,122,528,0,1098,1626,1712,0,0,1712,0,0,2,0,4,588,272,54,0,0,0,0,145000
888,16466,0,0,0,816,816,872,521,0,1393,0,0,1,1,3,300,121,0,0,0,265,0,135500
889,15865,0,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,621,81,207,0,0,224,0,268000
890,12160,90,1024,0,481,1505,1505,0,0,1505,1,0,1,0,2,505,0,0,0,162,0,0,149500
891,8064,0,0,0,672,672,672,252,0,924,0,0,1,0,3,576,0,0,0,0,0,0,122900
892,11184,92,226,500,192,918,918,765,0,1683,0,0,2,1,3,440,243,0,0,0,0,0,172500
893,8414,0,663,0,396,1059,1068,0,0,1068,0,1,1,0,3,264,192,0,0,0,0,0,154500
894,13284,0,1064,0,319,1383,1383,0,0,1383,1,0,1,0,3,354,511,116,0,0,0,0,165000
895,7018,0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,400,0,0,0,0,0,0,118858
896,7056,415,400,0,380,780,983,813,0,1796,1,0,1,1,4,483,0,50,0,0,0,0,140000
897,8765,0,285,0,666,951,951,0,0,951,0,0,1,0,2,327,0,28,0,0,0,0,106500
898,7018,0,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,528,154,0,0,0,0,0,142953
899,12919,760,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,820,0,67,0,0,0,0,611657
900,6993,0,465,0,447,912,1236,0,0,1236,0,0,1,0,3,288,0,0,0,0,0,0,135000
901,7340,0,322,0,536,858,858,0,0,858,0,0,1,0,2,684,0,0,0,0,0,0,110000
902,8712,0,860,0,132,992,1306,0,0,1306,1,0,1,0,2,756,0,0,0,0,0,0,153000
903,7875,0,0,0,783,783,807,702,0,1509,0,0,2,1,3,393,0,75,0,0,0,0,180000
904,14859,27,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,690,144,60,0,0,0,0,240000
905,6173,75,599,0,277,876,902,0,0,902,0,0,1,0,3,288,0,0,0,0,0,0,125500
906,9920,110,354,290,412,1056,1063,0,0,1063,1,0,1,0,3,280,0,0,164,0,0,0,128000
907,13501,208,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,865,0,60,0,0,0,0,255000
908,11500,0,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,180,0,0,0,0,322,0,250000
909,8885,0,301,324,239,864,902,0,0,902,1,0,1,0,2,484,164,0,0,0,0,0,131000
910,12589,0,0,0,742,742,742,742,0,1484,0,0,2,1,3,390,36,24,0,0,0,0,174000
911,11600,361,443,0,662,1105,1105,1169,0,2274,0,0,2,0,5,480,0,0,0,0,0,0,154300
912,9286,0,196,0,1072,1268,1268,0,0,1268,0,0,1,1,3,252,173,0,0,0,0,0,143500
913,6120,0,489,0,279,768,1015,0,0,1015,0,0,1,0,3,450,0,0,112,0,120,0,88000
914,6270,0,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,871,0,0,0,0,0,0,145000
915,3000,76,294,0,318,612,612,612,0,1224,0,0,2,1,2,528,0,234,0,0,0,0,173733
916,2001,80,0,0,546,546,546,546,0,1092,0,0,1,1,3,286,0,0,0,0,0,0,75000
917,9000,0,50,0,430,480,480,0,0,480,1,0,0,0,1,308,0,0,0,0,0,0,35311
918,17140,0,1059,0,75,1134,1229,0,0,1229,0,0,1,0,3,284,0,0,0,0,0,0,135000
919,13125,0,48,634,422,1104,912,1215,0,2127,1,0,2,1,4,833,72,192,224,0,0,0,238000
920,11029,0,528,411,245,1184,1414,0,0,1414,1,0,1,0,3,601,0,51,0,0,190,0,176500
921,8462,105,814,0,114,928,936,785,0,1721,0,1,2,1,3,471,300,87,0,0,0,0,201000
922,8777,0,1084,0,188,1272,1272,928,0,2200,2,0,2,2,4,0,0,70,0,0,0,0,145900
923,10237,0,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,397,100,0,0,23,0,0,169990
924,8012,0,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,533,0,69,0,0,0,0,193000
925,10240,157,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,612,384,131,0,0,0,0,207500
926,15611,0,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,540,180,0,0,0,0,0,175000
927,11999,340,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,656,104,100,0,0,0,0,285000
928,9900,342,552,0,280,832,1098,880,0,1978,0,0,2,1,4,486,0,43,0,0,0,0,176000
929,11838,0,0,0,1753,1753,1788,0,0,1788,0,0,2,0,3,522,202,151,0,0,0,0,236500
930,13006,285,0,0,964,964,993,1243,0,2236,0,0,2,1,4,642,0,0,0,0,0,0,222000
931,8925,0,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,610,100,18,0,0,0,0,201000
932,9100,0,338,466,121,925,925,0,0,925,0,1,1,0,2,429,0,0,0,0,0,0,117500
933,11670,302,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,788,0,191,0,0,0,0,320000
934,8487,210,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,570,192,36,0,0,0,0,190000
935,27650,0,425,0,160,585,2069,0,0,2069,1,0,2,0,4,505,0,0,0,0,0,0,242000
936,5825,108,0,0,600,600,747,0,0,747,0,0,1,0,1,528,0,0,32,0,0,0,79900
937,10083,NA,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,555,0,41,0,0,0,0,184900
938,9675,0,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,689,0,48,0,0,0,0,253000
939,8760,0,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,868,0,90,0,0,0,0,239799
940,24090,0,0,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,349,56,0,318,0,0,0,244400
941,12640,0,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,574,40,0,0,0,0,0,150900
942,8755,298,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,390,0,0,0,168,0,0,214000
943,7711,0,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,0,321,0,0,0,0,0,150000
944,25000,0,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,576,0,0,0,0,0,0,143000
945,14375,541,111,354,354,819,1344,0,0,1344,0,1,1,0,3,525,0,118,0,0,233,0,137500
946,8820,0,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,456,48,0,244,0,0,0,124900
947,8163,128,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,796,86,0,0,0,0,0,143000
948,14536,236,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,808,0,252,0,0,0,0,270000
949,14006,144,0,0,936,936,936,840,0,1776,0,0,2,1,3,474,144,96,0,0,0,0,192500
950,9360,0,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,676,0,0,0,0,0,0,197500
951,7200,0,398,149,317,864,864,0,0,864,1,0,1,0,3,720,194,0,0,0,0,0,129000
952,7800,0,641,0,187,828,965,0,0,965,1,0,1,0,3,300,421,0,0,0,0,0,119900
953,7200,0,660,0,108,768,768,0,0,768,0,1,1,0,2,396,192,0,0,0,0,0,133900
954,11075,232,562,193,29,784,1168,800,0,1968,0,1,2,1,4,530,305,189,0,0,0,0,172000
955,9400,250,945,0,0,945,980,0,0,980,0,2,2,0,4,0,0,0,0,0,0,0,127500
956,7136,423,484,0,495,979,979,979,0,1958,0,0,2,0,4,492,0,0,0,0,0,0,145000
957,1300,0,285,0,276,561,561,668,0,1229,0,0,1,1,2,462,150,0,0,0,0,0,124000
958,7420,0,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,576,0,0,0,0,0,0,132000
959,8450,0,699,0,638,1337,1337,0,0,1337,1,0,2,0,3,531,0,39,0,0,0,0,185000
960,2572,0,604,0,92,696,696,720,0,1416,1,0,2,1,3,484,0,44,0,0,0,0,155000
961,7207,0,696,0,162,858,858,0,0,858,1,0,1,0,2,0,117,0,0,0,0,0,116500
962,12227,424,896,0,434,1330,1542,1330,0,2872,1,0,2,1,4,619,550,282,0,0,0,0,272000
963,2308,0,556,0,248,804,804,744,0,1548,1,0,2,1,3,440,48,0,0,0,0,0,155000
964,11923,0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,2,702,288,136,0,0,0,0,239000
965,11316,44,624,0,193,817,824,1070,0,1894,1,0,2,1,4,510,0,40,0,0,0,0,214900
966,10237,0,0,0,783,783,783,701,0,1484,0,0,2,1,3,393,0,72,0,0,0,0,178900
967,9600,0,428,0,300,728,976,332,0,1308,1,0,1,1,2,256,0,70,0,0,0,0,160000
968,7390,151,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,260,0,0,0,0,0,0,135000
969,5925,0,0,0,600,600,600,368,0,968,0,0,1,0,2,0,0,0,0,0,0,0,37900
970,10382,105,513,0,75,588,1095,0,0,1095,1,0,1,0,2,264,0,0,0,0,0,0,140000
971,10800,0,0,0,720,720,720,472,0,1192,0,0,1,1,4,0,0,0,0,0,0,0,135000
972,2268,106,567,0,197,764,764,862,0,1626,0,0,2,0,2,474,0,27,0,0,0,0,173000
973,7892,0,0,0,918,918,918,0,0,918,0,0,2,0,2,264,28,0,0,0,0,0,99500
974,11639,NA,0,0,1428,1428,1428,0,0,1428,0,0,2,0,3,480,0,120,0,0,0,0,182000
975,11414,0,0,0,728,728,1136,883,0,2019,0,0,1,0,3,532,509,135,0,0,0,0,167500
976,2651,0,641,0,32,673,673,709,0,1382,1,0,2,1,3,490,153,50,0,0,0,0,165000
977,5900,0,0,0,440,440,869,0,0,869,0,0,1,0,2,0,0,0,0,0,0,0,85500
978,4274,NA,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,569,0,116,0,0,0,0,199900
979,9450,0,552,0,342,894,894,0,0,894,0,0,1,0,3,400,0,0,0,0,0,0,110000
980,8816,0,651,0,470,1121,1121,0,0,1121,1,0,1,0,3,480,0,80,0,0,0,0,139000
981,12122,210,867,0,77,944,999,0,0,999,1,0,1,0,3,588,144,76,0,0,0,0,178400
982,12203,975,854,0,371,1225,1276,1336,0,2612,1,0,2,1,4,676,250,0,0,0,0,0,336000
983,3182,16,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,388,100,16,0,0,0,0,159895
984,11250,0,0,0,1128,1128,1149,1141,0,2290,0,0,2,1,4,779,0,0,0,0,0,0,255900
985,10125,0,0,0,0,0,1302,432,0,1734,0,0,2,0,4,539,0,0,0,0,0,0,126000
986,10880,0,1040,0,124,1164,1164,0,0,1164,1,0,1,0,3,240,0,48,0,0,0,0,125000
987,5310,0,0,0,485,485,1001,634,0,1635,0,0,1,0,2,255,394,0,0,0,0,0,117000
988,10159,450,1646,0,284,1930,1940,0,0,1940,1,0,2,1,3,606,168,95,0,0,0,0,395192
989,12046,298,156,0,692,848,1118,912,0,2030,0,0,2,1,4,551,0,224,0,0,0,0,195000
990,8125,0,0,0,770,770,778,798,0,1576,0,0,2,1,3,614,0,50,0,0,0,0,197000
991,9452,423,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,870,0,70,0,0,0,0,348000
992,17671,0,216,0,700,916,916,826,0,1742,0,0,1,1,4,424,0,169,0,0,0,0,168000
993,9760,340,536,117,169,822,1020,831,0,1851,0,0,2,1,3,440,239,42,0,0,0,0,187000
994,8846,0,0,0,750,750,750,750,0,1500,0,0,2,1,3,564,0,35,0,0,0,0,173900
995,12456,230,1172,0,528,1700,1718,0,0,1718,1,0,2,0,3,786,216,48,0,0,0,0,337500
996,4712,0,384,0,363,747,774,456,0,1230,1,0,1,1,3,305,0,57,0,0,63,0,121600
997,10659,0,915,0,135,1050,1050,0,0,1050,1,0,1,0,3,368,0,319,0,0,0,0,136500
998,11717,571,0,0,1442,1442,1442,0,0,1442,0,0,2,0,2,615,371,0,0,0,0,0,185000
999,9786,0,0,0,1007,1007,1077,0,0,1077,0,0,1,0,3,210,0,100,48,0,0,0,91000
1000,6762,24,686,0,501,1187,1208,0,0,1208,1,0,2,0,2,632,105,61,0,0,0,0,206000
1001,10206,0,0,0,0,0,944,0,0,944,0,0,1,0,2,528,0,0,0,0,0,0,82000
1002,5400,0,0,0,691,691,691,0,0,691,0,0,1,0,2,216,0,20,94,0,0,0,86000
1003,11957,53,24,0,1550,1574,1574,0,0,1574,0,0,2,0,3,824,144,104,0,0,0,0,232000
1004,11500,164,0,0,1680,1680,1680,0,0,1680,0,0,2,0,4,528,0,0,0,0,0,0,136905
1005,3182,16,16,0,1330,1346,1504,0,0,1504,0,0,2,0,1,457,156,0,0,0,0,0,181000
1006,8385,220,595,0,390,985,985,0,0,985,0,0,2,0,3,328,210,0,0,0,0,0,149900
1007,12155,0,1237,0,420,1657,1657,0,0,1657,0,1,2,0,3,484,0,0,0,0,147,0,163500
1008,2217,0,273,273,0,546,546,546,0,1092,0,0,1,1,3,286,238,0,0,0,0,0,88000
1009,12118,108,0,0,1710,1710,1710,0,0,1710,0,0,2,0,3,550,100,48,0,0,180,0,240000
1010,6000,0,0,0,1008,1008,1008,0,514,1522,0,0,2,0,4,0,0,0,138,0,0,0,102000
1011,21286,0,0,0,720,720,720,551,0,1271,0,0,2,0,4,312,0,0,108,0,0,0,135000
1012,9825,0,0,0,0,0,1664,0,0,1664,0,0,2,0,4,0,0,0,0,0,0,0,100000
1013,10592,0,0,0,602,602,900,602,0,1502,0,0,1,1,3,180,96,0,112,0,53,0,165000
1014,7200,0,247,465,310,1022,1022,0,0,1022,1,0,1,0,2,280,0,30,226,0,0,0,85000
1015,11664,206,336,0,746,1082,1082,0,0,1082,0,0,1,0,2,240,0,130,0,0,0,0,119200
1016,8400,0,643,0,167,810,810,855,0,1665,1,0,2,1,3,528,0,45,0,0,0,0,227000
1017,11883,196,690,0,814,1504,1504,0,0,1504,1,0,2,0,3,478,115,66,0,0,0,0,203000
1018,5814,0,1036,0,184,1220,1360,0,0,1360,1,0,1,0,1,565,63,0,0,0,0,0,187500
1019,10784,76,0,0,384,384,802,670,0,1472,0,0,2,1,3,402,164,0,0,0,0,0,160000
1020,3013,145,16,0,1346,1362,1506,0,0,1506,0,0,2,0,2,440,142,20,0,0,0,0,213490
1021,7024,0,1024,0,108,1132,1132,0,0,1132,1,0,1,1,2,451,252,64,0,0,0,0,176000
1022,7406,84,684,0,515,1199,1220,0,0,1220,1,0,2,0,2,632,105,54,0,0,0,0,194000
1023,9439,0,324,0,588,912,912,336,0,1248,0,0,1,0,2,160,0,0,192,0,0,0,87000
1024,3182,14,16,0,1330,1346,1504,0,0,1504,0,0,2,0,2,437,156,20,0,0,0,0,191000
1025,15498,0,1165,400,0,1565,2898,0,0,2898,1,0,2,0,2,665,0,72,174,0,0,0,287000
1026,7700,0,138,468,276,882,882,0,0,882,1,0,1,0,3,461,96,0,0,0,0,0,112500
1027,9300,324,697,0,571,1268,1264,0,0,1264,1,0,1,0,3,461,0,0,0,0,143,0,167500
1028,9520,338,1513,0,125,1638,1646,0,0,1646,1,0,2,0,3,800,192,44,0,0,0,0,293077
1029,9492,0,368,41,359,768,968,408,0,1376,1,0,1,0,3,240,0,0,0,0,0,0,105000
1030,1680,281,317,0,355,672,672,546,0,1218,0,1,1,1,3,264,0,28,0,0,0,0,118000
1031,7082,0,0,0,686,686,948,980,0,1928,0,0,2,0,5,0,0,0,228,0,0,0,160000
1032,15863,0,523,0,301,824,1687,998,397,3082,1,0,2,1,5,672,136,63,0,0,0,0,197000
1033,14541,0,1012,0,326,1338,1352,1168,0,2520,1,0,2,1,5,796,209,55,0,0,0,0,310000
1034,8125,295,986,0,668,1654,1654,0,0,1654,1,0,2,0,3,900,0,136,0,0,0,0,230000
1035,6305,0,0,0,920,920,954,0,0,954,0,0,1,0,2,240,0,0,0,0,0,0,119750
1036,11500,0,0,0,0,0,845,0,0,845,0,0,1,0,3,290,186,0,0,0,0,0,84000
1037,12898,70,1022,0,598,1620,1620,0,0,1620,1,0,2,0,2,912,228,0,0,0,0,0,315500
1038,9240,396,0,0,1055,1055,1055,1208,0,2263,0,0,2,1,3,905,0,45,0,0,189,0,287000
1039,1533,0,0,0,546,546,798,546,0,1344,0,0,1,1,3,0,0,0,0,0,0,0,97000
1040,1477,0,509,0,121,630,630,0,0,630,1,0,1,0,1,286,0,0,0,0,0,0,80000
1041,13125,67,168,682,284,1134,1803,0,0,1803,1,0,2,0,3,484,0,0,0,0,0,0,155000
1042,9130,252,400,64,336,800,800,832,0,1632,0,1,1,1,4,484,0,40,0,0,0,0,173000
1043,5381,135,900,0,406,1306,1306,0,0,1306,1,0,2,0,1,624,170,63,0,0,0,0,196000
1044,11839,99,1085,0,390,1475,1532,797,0,2329,1,0,2,1,4,514,192,121,0,0,0,0,262280
1045,9600,0,1104,0,1420,2524,2524,0,0,2524,1,0,2,1,4,542,474,120,0,0,0,0,278000
1046,13680,0,0,0,0,0,1733,0,0,1733,0,0,2,0,4,452,0,0,0,0,0,0,139600
1047,16056,208,240,0,1752,1992,1992,876,0,2868,0,0,3,1,4,716,214,108,0,0,0,0,556581
1048,9245,0,686,0,304,990,990,0,0,990,0,1,1,0,3,672,0,0,0,0,0,0,145000
